state_pcode,state_name,lga_pcode,lga_name,ward_pcode,ward_name,estimate_hh_Ward,estimate_Ind_Ward,location_type,Location name,SSID,Year,state_orig,lga_orig,reason_insurgency_YesNo,reason_insurg_hh,reason_insurg_ind,reason_clash_YesNo,reason_clash_hh,reason_clash_ind,reason_disaster_YesNo,reason_disaster_hh,reason_disaster_ind
NGA036,YOBE,NGA036001,BADE,NGA036001105,LAWAN FANNAMI,241,1808,Host Community,,,2014,BORNO,MONGUNO,1,241,1808,2,,,2,,
NGA036,YOBE,NGA036001,BADE,NGA036001106,LAWAN MUSA,604,4228,Host Community,,,2014,BORNO,MOBBAR,1,604,4228,2,,,2,,
NGA036,YOBE,NGA036001,BADE,NGA036001107,SARKIN HAUSAWA,172,1277,Host Community,,,2014,BORNO,KUKAWA,1,172,1277,2,,,2,,
NGA036,YOBE,NGA036001,BADE,NGA036001108,TAGALI/SUGUM,29,232,Host Community,,,2014,YOBE,GUJBA,1,29,232,2,,,2,,
NGA036,YOBE,NGA036001,BADE,NGA036001110,ZANGON MUSA/ZANGO UMARU,1401,9809,Host Community,,,2014,BORNO,KUKAWA,1,1401,9809,2,,,2,,
NGA036,YOBE,NGA036002,BURSARI,NGA036002201,BAYAMARI,43,323,Host Community,,,2015,YOBE,GULANI,1,43,323,2,,,2,,
NGA036,YOBE,NGA036002,BURSARI,NGA036002204,DAPCHI,86,645,Host Community,,,2015,YOBE,GEIDAM,1,86,645,2,,,2,,
NGA036,YOBE,NGA036002,BURSARI,NGA036002205,GARUN DOLE / GARIN ALKALI,18,134,Host Community,,,2015,YOBE,GEIDAM,1,18,134,2,,,2,,
NGA036,YOBE,NGA036002,BURSARI,NGA036002206,GUBA,36,270,Host Community,,,2015,YOBE,GULANI,1,36,270,2,,,2,,
NGA036,YOBE,NGA036002,BURSARI,NGA036002208,KALIYARI,11,83,Host Community,,,2015,YOBE,GEIDAM,1,11,83,2,,,2,,
NGA036,YOBE,NGA036003,DAMATURU,NGA036003301,BINDIGARI/FAWARI,412,1364,Host Community,,,2014,YOBE,GUJBA,1,412,1364,2,,,2,,
NGA036,YOBE,NGA036003,DAMATURU,NGA036003302,DAMAKASU,417,1613,Host Community,,,2015,YOBE,GULANI,1,417,1613,2,,,2,,
NGA036,YOBE,NGA036003,DAMATURU,NGA036003303,DAMATURU CENTRAL,1213,3419,Host Community,,,2014,YOBE,GUJBA,1,1213,3419,2,,,2,,
NGA036,YOBE,NGA036003,DAMATURU,NGA036003304,GABIR/MADURI,578,2311,Host Community,,,2014,YOBE,GULANI,1,578,2311,2,,,2,,
NGA036,YOBE,NGA036003,DAMATURU,NGA036003305,KALALLAWA/GABAI,201,728,Host Community,,,2014,YOBE,GULANI,1,201,728,2,,,2,,
NGA036,YOBE,NGA036003,DAMATURU,NGA036003306,KUKARETA/WARSALA,1286,4451,Host Community,,,2014,BORNO,KAGA,1,2878,8975,2,,,2,,
NGA036,YOBE,NGA036003,DAMATURU,NGA036003307,MAISANDARI/WAZIRI IBRAHIM ESTATE,711,1844,Host Community,,,2014,YOBE,GUJBA,1,2537,5486,2,,,2,,
NGA036,YOBE,NGA036003,DAMATURU,NGA036003308,MURFA KALAM,213,1511,Host Community,,,2014,YOBE,GUJBA,1,213,1511,2,,,2,,
NGA036,YOBE,NGA036003,DAMATURU,NGA036003309,NAYINAWA,312,978,Host Community,,,2014,YOBE,GUJBA,1,312,978,2,,,2,,
NGA036,YOBE,NGA036003,DAMATURU,NGA036003310,NJIWAJI/GWANGE,2484,5126,Host Community,,,2014,YOBE,GULANI,1,2484,5126,2,,,2,,
NGA036,YOBE,NGA036004,FIKA,NGA036004402,FIKA/ANZE,146,922,Host Community,,,2014,BORNO,NGALA,1,146,922,2,,,2,,
NGA036,YOBE,NGA036004,FIKA,NGA036004403,GADAKA/SHEMBIRE,327,1956,Host Community,,,2014,BORNO,GWOZA,1,327,1956,2,,,2,,
NGA036,YOBE,NGA036004,FIKA,NGA036004404,GUDI / DOZI / GODO WOLI,191,1321,Host Community,,,2014,BORNO,ABADAM,1,191,1321,2,,,2,,
NGA036,YOBE,NGA036004,FIKA,NGA036004405,JANGA / BOZA / FA. SAWA / T. NAN,214,1941,Host Community,,,2014,BORNO,ASKIRA / UBA,1,214,1941,2,,,2,,
NGA036,YOBE,NGA036004,FIKA,NGA036004406,MUBI / FUSAMI / GARIN WAYO,3,23,Host Community,,,2014,BORNO,KUKAWA,1,3,23,2,,,2,,
NGA036,YOBE,NGA036004,FIKA,NGA036004407,NGALDA/DUMBULWA,92,713,Host Community,,,2014,BORNO,ABADAM,1,92,713,2,,,2,,
NGA036,YOBE,NGA036004,FIKA,NGA036004408,SHOYE/GARIN ABA,318,2448,Host Community,,,2014,ADAMAWA,MADAGALI,1,318,2448,2,,,2,,
NGA036,YOBE,NGA036005,FUNE,NGA036005504,DAMAGUM TOWN,557,4184,Host Community,,,2014,YOBE,GUJBA,1,557,4184,2,,,2,,
NGA036,YOBE,NGA036005,FUNE,NGA036005505,DAURA/BULANYIWA/DUBBUL/BAUWA,54,406,Host Community,,,2014,YOBE,GULANI,1,54,406,2,,,2,,
NGA036,YOBE,NGA036005,FUNE,NGA036005506,DOGON KUKA/GISHIWARI/GUNUNU,34,255,Host Community,,,2014,YOBE,DAMATURU,1,34,255,2,,,2,,
NGA036,YOBE,NGA036005,FUNE,NGA036005507,FUNE/NGELZARMA/MILBIYAR/LAWAN KA,140,1053,Host Community,,,2014,YOBE,GUJBA,1,140,1053,2,,,2,,
NGA036,YOBE,NGA036005,FUNE,NGA036005510,JAJERE/BANELLEWA/BABBARE,233,1750,Host Community,,,2014,YOBE,GULANI,1,233,1750,2,,,2,,
NGA036,YOBE,NGA036005,FUNE,NGA036005511,KAYERI,18,135,Host Community,,,2014,YOBE,GUJBA,1,18,135,2,,,2,,
NGA036,YOBE,NGA036005,FUNE,NGA036005512,KOLLERE/KAFAJE,116,873,Host Community,,,2014,YOBE,GULANI,1,116,873,2,,,2,,
NGA036,YOBE,NGA036006,GEIDAM,NGA036006601,ASHEIKRI,33,193,Host Community,,,2015,BORNO,ABADAM,1,33,193,2,,,2,,
NGA036,YOBE,NGA036006,GEIDAM,NGA036006607,HAUSARI,94,402,Host Community,,,2015,BORNO,MOBBAR,1,94,402,2,,,2,,
NGA036,YOBE,NGA036006,GEIDAM,NGA036006608,KAWURI,76,360,Host Community,,,2015,BORNO,ABADAM,1,76,360,2,,,2,,
NGA036,YOBE,NGA036009,JAKUSKO,NGA036009901,BUDUWA / SAMINAKA,15,104,Host Community,,,2014,YOBE,GULANI,1,15,104,2,,,2,,
NGA036,YOBE,NGA036009,JAKUSKO,NGA036009902,DUMBARI,35,245,Host Community,,,2014,YOBE,GULANI,1,35,245,2,,,2,,
NGA036,YOBE,NGA036009,JAKUSKO,NGA036009903,GIDGID / BAYAM,38,228,Host Community,,,2014,YOBE,GULANI,1,38,228,2,,,2,,
NGA036,YOBE,NGA036009,JAKUSKO,NGA036009906,JAKUSKO,52,421,Host Community,,,2014,YOBE,GUJBA,1,52,421,2,,,2,,
NGA036,YOBE,NGA036009,JAKUSKO,NGA036009907,JAWUR/KATAMMA,20,118,Host Community,,,2014,YOBE,GULANI,1,20,118,2,,,2,,
NGA036,YOBE,NGA036009,JAKUSKO,NGA036009910,ZABUDUM / DACHIA,29,216,Host Community,,,2014,YOBE,GULANI,1,29,216,2,,,2,,
NGA036,YOBE,NGA036010,KARASAWA,NGA036010001,BUKARTI,54,405,Host Community,,,2014,YOBE,GULANI,1,54,405,2,,,2,,
NGA036,YOBE,NGA036010,KARASAWA,NGA036010002,FAJIGANARI,76,570,Host Community,,,2014,YOBE,GUJBA,1,76,570,2,,,2,,
NGA036,YOBE,NGA036010,KARASAWA,NGA036010003,GARIN GAWO,141,1059,Host Community,,,2014,BORNO,DAMBOA,1,141,1059,2,,,2,,
NGA036,YOBE,NGA036010,KARASAWA,NGA036010004,GASMA,141,1127,Host Community,,,2014,YOBE,GUJBA,1,141,1127,2,,,2,,
NGA036,YOBE,NGA036010,KARASAWA,NGA036010005,JAJI  MAJI,402,3017,Host Community,,,2014,YOBE,GULANI,1,402,3017,2,,,2,,
NGA036,YOBE,NGA036010,KARASAWA,NGA036010006,KARASUWA GALU,299,2240,Host Community,,,2014,YOBE,GUJBA,1,299,2240,2,,,2,,
NGA036,YOBE,NGA036010,KARASAWA,NGA036010007,KARAUSWA GARU GUNA,232,1745,Host Community,,,2014,BORNO,BAMA,1,232,1745,2,,,2,,
NGA036,YOBE,NGA036010,KARASAWA,NGA036010008,WACHAKAL,100,798,Host Community,,,2014,YOBE,GUJBA,1,100,798,2,,,2,,
NGA036,YOBE,NGA036010,KARASAWA,NGA036010009,WARO,146,1094,Host Community,,,2014,YOBE,GUJBA,1,146,1094,2,,,2,,
NGA036,YOBE,NGA036011,MACHINA,NGA036011102,DAMAI,11,83,Host Community,,,2014,YOBE,GEIDAM,1,11,83,2,,,2,,
NGA036,YOBE,NGA036011,MACHINA,NGA036011103,DOLE,24,148,Host Community,,,2014,YOBE,GEIDAM,1,24,148,2,,,2,,
NGA036,YOBE,NGA036011,MACHINA,NGA036011104,FALIMARAM,24,178,Host Community,,,2014,BORNO,BAMA,1,24,178,2,,,2,,
NGA036,YOBE,NGA036011,MACHINA,NGA036011106,KUKA-YASKU,4,28,Host Community,,,2014,BORNO,KAGA,1,4,28,2,,,2,,
NGA036,YOBE,NGA036011,MACHINA,NGA036011107,LAMISU,3,23,Host Community,,,2014,BORNO,KUKAWA,1,3,23,2,,,2,,
NGA036,YOBE,NGA036011,MACHINA,NGA036011108,MACHINA-KWARI,63,473,Host Community,,,2014,BORNO,BAMA,1,63,473,2,,,2,,
NGA036,YOBE,NGA036011,MACHINA,NGA036011109,MASKANDARE,6,45,Host Community,,,2014,YOBE,GEIDAM,1,6,45,2,,,2,,
NGA036,YOBE,NGA036011,MACHINA,NGA036011110,TAGANAMA,12,91,Host Community,,,2014,BORNO,BAMA,1,12,91,2,,,2,,
NGA036,YOBE,NGA036012,NANGERE,NGA036012202,DADISO / CHUKURIWA,137,814,Host Community,,,2014,BORNO,KONDUGA,1,137,814,2,,,2,,
NGA036,YOBE,NGA036012,NANGERE,NGA036012203,DAWASA/G.BABA,586,2433,Host Community,,,2014,BORNO,MONGUNO,1,586,2433,2,,,2,,
NGA036,YOBE,NGA036012,NANGERE,NGA036012205,DEGUBI,215,1282,Host Community,,,2014,BORNO,KUKAWA,1,215,1282,2,,,2,,
NGA036,YOBE,NGA036012,NANGERE,NGA036012206,KUKURI/CHIROMARI,368,2147,Host Community,,,2014,BORNO,ABADAM,1,368,2147,2,,,2,,
NGA036,YOBE,NGA036012,NANGERE,NGA036012208,NANGERE,172,1012,Host Community,,,2014,BORNO,BAMA,1,172,1012,2,,,2,,
NGA036,YOBE,NGA036012,NANGERE,NGA036012209,PAKARAU KARE-KARE/ PAKARAU FULAN,382,2664,Host Community,,,2014,YOBE,TARMUWA,1,382,2664,2,,,2,,
NGA036,YOBE,NGA036014,POTISKUM,NGA036014401,BARE-BARE/BAUYA/LALAI DUMBULWA,367,2544,Host Community,,,2012,BORNO,GWOZA,1,367,2544,2,,,2,,
NGA036,YOBE,NGA036014,POTISKUM,NGA036014402,BOLEWA 'A',124,1024,Host Community,,,2012,BORNO,GWOZA,1,124,1024,2,,,2,,
NGA036,YOBE,NGA036014,POTISKUM,NGA036014403,BOLEWA 'B',102,826,Host Community,,,2012,BORNO,GWOZA,1,102,826,2,,,2,,
NGA036,YOBE,NGA036014,POTISKUM,NGA036014404,DANCHUWA/BULA,64,311,Host Community,,,2014,BORNO,KONDUGA,1,64,311,2,,,2,,
NGA036,YOBE,NGA036014,POTISKUM,NGA036014405,DOGO NINI,859,6689,Host Community,,,2012,BORNO,SHANI,1,859,6689,2,,,2,,
NGA036,YOBE,NGA036014,POTISKUM,NGA036014406,DOGO TEBO,614,3222,Host Community,,,2012,BORNO,MARTE,1,614,3222,2,,,2,,
NGA036,YOBE,NGA036014,POTISKUM,NGA036014407,HAUSAWA,553,3323,Host Community,,,2012,BORNO,DIKWA,1,553,3323,2,,,2,,
NGA036,YOBE,NGA036014,POTISKUM,NGA036014408,MAMUDO,176,994,Host Community,,,2012,BORNO,DAMBOA,1,176,994,2,,,2,,
NGA036,YOBE,NGA036014,POTISKUM,NGA036014409,NGOJIN/ALARABA,264,2082,Host Community,,,2012,BORNO,MONGUNO,1,264,2082,2,,,2,,
NGA036,YOBE,NGA036014,POTISKUM,NGA036014410,YERIMARAM/GARIN DAYE/BADEJO/NAHU,903,7589,Host Community,,,2012,BORNO,DAMBOA,1,903,7589,2,,,2,,
NGA036,YOBE,NGA036015,TARMUWA,NGA036015501,BABANGIDA,58,435,Host Community,,,2015,YOBE,GEIDAM,1,58,435,2,,,2,,
NGA036,YOBE,NGA036015,TARMUWA,NGA036015503,BIRIRI/CHUROKUSKO,11,83,Host Community,,,2015,YOBE,GULANI,1,11,83,2,,,2,,
NGA036,YOBE,NGA036015,TARMUWA,NGA036015504,JUMBAM,32,240,Host Community,,,2015,YOBE,GUJBA,1,32,240,2,,,2,,
NGA036,YOBE,NGA036015,TARMUWA,NGA036015506,KORIYEL,42,315,Host Community,,,2014,YOBE,GULANI,1,42,315,2,,,2,,
NGA036,YOBE,NGA036015,TARMUWA,NGA036015507,LANTAIWA,6,45,Host Community,,,2015,YOBE,GULANI,1,6,45,2,,,2,,
NGA036,YOBE,NGA036015,TARMUWA,NGA036015510,SHEKAU,13,97,Host Community,,,2015,YOBE,GULANI,1,13,97,2,,,2,,
NGA036,YOBE,NGA036016,YUNUSARI,NGA036016605,DILALA/KALGI,42,190,Host Community,,,2015,YOBE,GEIDAM,1,42,190,2,,,2,,
NGA036,YOBE,NGA036016,YUNUSARI,NGA036016608,NGIRABO,92,289,Host Community,,,2015,YOBE,GEIDAM,1,92,289,2,,,2,,
NGA036,YOBE,NGA036016,YUNUSARI,NGA036016609,WADI/KAFIYA,65,228,Host Community,,,2015,YOBE,GEIDAM,1,65,228,2,,,2,,
NGA036,YOBE,NGA036017,YUSUFARI,NGA036017701,ALANJIRORI,50,375,Host Community,,,2014,BORNO,KUKAWA,1,50,375,2,,,2,,
NGA036,YOBE,NGA036017,YUSUFARI,NGA036017703,GUYA,28,220,Host Community,,,2014,YOBE,GULANI,1,28,220,2,,,2,,
NGA036,YOBE,NGA036017,YUSUFARI,NGA036017704,JEBUWA,37,296,Host Community,,,2014,YOBE,GUJBA,1,37,296,2,,,2,,
NGA036,YOBE,NGA036017,YUSUFARI,NGA036017706,KASKA/TULOTULOWA,22,176,Host Community,,,2014,YOBE,GUJBA,1,22,176,2,,,2,,
NGA036,YOBE,NGA036017,YUSUFARI,NGA036017708,MAI-MALARI,25,196,Host Community,,,2014,YOBE,GULANI,1,25,196,2,,,2,,
NGA036,YOBE,NGA036017,YUSUFARI,NGA036017710,YUSUFARI,150,1200,Host Community,,,2014,BORNO,KUKAWA,1,150,1200,2,,,2,,
NGA037,ZAMFARA,NGA037001,ANKA,NGA037001103,DAN GALADIMA,191,906,Host Community,,,2014,BORNO,GWOZA,1,45,193,1,59,257,1,87,456
NGA037,ZAMFARA,NGA037001,ANKA,NGA037001105,MAGAJI,199,1015,Host Community,,,2014,BORNO,CHIBOK,1,61,308,1,33,203,1,105,504
NGA037,ZAMFARA,NGA037002,BAKURA,NGA037002201,BAKURA,179,862,Host Community,,,2014,BORNO,NGALA,1,20,110,1,9,32,1,150,720
NGA037,ZAMFARA,NGA037002,BAKURA,NGA037002205,DAN MANAU,265,1547,Host Community,,,2012,ZAMFARA,BAKURA,1,80,460,1,10,60,1,175,1027
NGA037,ZAMFARA,NGA037002,BAKURA,NGA037002204,DANKADU,155,631,Host Community,,,2012,ZAMFARA,BAKURA,1,23,140,1,12,83,1,120,408
NGA037,ZAMFARA,NGA037003,BIRNIN MAGAJI,NGA037003301,BIRNIN MAGAJI,305,1476,Host Community,,,2014,BORNO,GWOZA,1,67,253,1,238,1223,2,,
NGA037,ZAMFARA,NGA037003,BIRNIN MAGAJI,NGA037003309,NASARAWA GODAL EAST,26,72,Host Community,,,2015,ZAMFARA,BIRNIN MAGAJI,2,,,1,26,72,2,,
NGA037,ZAMFARA,NGA037004,BUKKUYUM,NGA037004402,BUKKUYUM,136,526,Host Community,,,2014,ZAMFARA,BUKKUYUM,1,68,272,1,35,87,1,33,167
NGA037,ZAMFARA,NGA037004,BUKKUYUM,NGA037004403,GWASHI,155,670,Host Community,,,2012,BORNO,BAMA,1,116,450,1,4,10,1,35,210
NGA037,ZAMFARA,NGA037004,BUKKUYUM,NGA037004404,KYARAM,63,293,Host Community,,,2012,BORNO,BIU,1,53,237,1,6,34,1,4,22
NGA037,ZAMFARA,NGA037004,BUKKUYUM,NGA037004409,ZARUMMAI,54,211,Host Community,,,2014,YOBE,GUJBA,1,19,76,1,26,102,1,9,33
NGA037,ZAMFARA,NGA037006,GUMMI,NGA037006603,BIRNIN TUDU,63,256,Host Community,,,2014,ZAMFARA,GUMMI,1,49,186,2,,,1,14,70
NGA037,ZAMFARA,NGA037006,GUMMI,NGA037006609,MAGAJIN GARI,85,362,Host Community,,,2014,BORNO,GWOZA,1,58,227,2,,,1,27,135
NGA037,ZAMFARA,NGA037006,GUMMI,NGA037006611,UBANDAWAKI,73,289,Host Community,,,2014,BORNO,GWOZA,1,54,213,2,,,1,19,76
NGA037,ZAMFARA,NGA037007,GUSAU,NGA037007701,GALADIMA,539,3289,Host Community,,,2014,BORNO,DAMBOA,1,483,3148,2,,,1,56,141
NGA037,ZAMFARA,NGA037007,GUSAU,NGA037007703,MADA,202,1274,Host Community,,,2014,ZAMFARA,MARU,2,,,1,202,1274,2,,
NGA037,ZAMFARA,NGA037008,KAURA NAMODA,NGA037008806,KUNGURKI,160,529,Host Community,,,2015,BORNO,DAMBOA,1,102,388,1,58,141,2,,
NGA037,ZAMFARA,NGA037008,KAURA NAMODA,NGA037008807,KURYA MADARO,14,63,Host Community,,,2015,BORNO,DAMBOA,1,14,63,2,,,2,,
NGA037,ZAMFARA,NGA037008,KAURA NAMODA,NGA037008810,S/BAURA/S/MAFARA,134,562,Host Community,,,2015,ZAMFARA,BIRNIN MAGAJI,2,,,1,134,562,2,,
NGA037,ZAMFARA,NGA037009,MARADUN,NGA037009903,FARU / MAGAMI,157,758,Host Community,,,2012,ZAMFARA,MARADUN,1,50,334,1,46,186,1,61,238
NGA037,ZAMFARA,NGA037009,MARADUN,NGA037009907,KAYA,151,950,Host Community,,,2012,YOBE,DAMATURU,1,46,322,1,15,72,1,90,556
NGA037,ZAMFARA,NGA037010,MARU,NGA037010008,MARU,212,941,Host Community,,,2014,ZAMFARA,MARU,1,82,421,1,130,520,2,,
NGA037,ZAMFARA,NGA037010,MARU,NGA037010010,RUWAN DORAWA,132,512,Host Community,,,2014,BORNO,GWOZA,1,90,302,1,42,210,2,,
NGA037,ZAMFARA,NGA037011,SHINKAFI,NGA037011104,JANGERU,871,4355,Host Community,,,2015,ZAMFARA,SHINKAFI,2,,,2,,,1,871,4355
NGA037,ZAMFARA,NGA037011,SHINKAFI,NGA037011110,SHANAWA,72,437,Host Community,,,2015,ZAMFARA,SHINKAFI,2,,,2,,,1,72,437
NGA037,ZAMFARA,NGA037011,SHINKAFI,NGA037011108,SHINKAFI NORTH,1894,11329,Host Community,,,2015,ZAMFARA,SHINKAFI,1,14,49,2,,,1,1880,11280
NGA037,ZAMFARA,NGA037011,SHINKAFI,NGA037011109,SHINKAFI SOUTH,830,6056,Host Community,,,2015,ZAMFARA,SHINKAFI,1,174,869,1,656,5187,2,,
NGA037,ZAMFARA,NGA037012,TALATA MAFARA,NGA037012205,MORAI,176,727,Host Community,,,2014,ZAMFARA,TALATA MAFARA,1,81,357,1,35,146,1,60,224
NGA037,ZAMFARA,NGA037012,TALATA MAFARA,NGA037012209,SHIYAR GALADIMA,123,451,Host Community,,,2012,BORNO,MAFA,1,51,166,1,20,96,1,52,189
NGA037,ZAMFARA,NGA037013,TSAFE,NGA037013308,TSAFE,251,1081,Host Community,,,2014,ZAMFARA,TSAFE,1,189,798,1,62,283,2,,
NGA037,ZAMFARA,NGA037013,TSAFE,NGA037013303,YANDOTON DAJI,238,666,Host Community,,,2014,ZAMFARA,TSAFE,2,,,1,113,237,1,125,429
NGA037,ZAMFARA,NGA037014,ZURMI,NGA037014403,DOLE,55,416,Host Community,,,2015,ZAMFARA,ZURMI,2,,,2,,,1,55,416
NGA037,ZAMFARA,NGA037014,ZURMI,NGA037014404,GALADIMA/YANRUWA,202,1197,Host Community,,,2014,ZAMFARA,ZURMI,2,,,1,53,316,1,149,881
NGA037,ZAMFARA,NGA037014,ZURMI,NGA037014406,KWASHBAWA,47,220,Host Community,,,2015,ZAMFARA,ZURMI,2,,,1,47,220,2,,
